"model","additional_parameter_value","dimensionality","method","initial_density","CV"
"memory",1,3,"prediction",4818.2,0.052465
"memory",1,3,"prediction",4888.9,0.052348
"memory",1,3,"prediction",4959.6,0.052233
"memory",1,3,"prediction",5030.3,0.05212
"memory",1,3,"prediction",5101,0.052009
"memory",1,3,"prediction",5171.7,0.051899
"memory",1,3,"prediction",5242.4,0.051791
"memory",1,3,"prediction",5313.1,0.051685
"memory",1,3,"prediction",5383.8,0.051581
"memory",1,3,"prediction",5454.5,0.051478
"memory",1,3,"prediction",5525.3,0.051376
"memory",1,3,"prediction",5596,0.051277
"memory",1,3,"prediction",5666.7,0.051178
"memory",1,3,"prediction",5737.4,0.051081
"memory",1,3,"prediction",5808.1,0.050986
"memory",1,3,"prediction",5878.8,0.050891
"memory",1,3,"prediction",5949.5,0.050798
"memory",1,3,"prediction",6020.2,0.050707
"memory",1,3,"prediction",6090.9,0.050616
"memory",1,3,"prediction",6161.6,0.050527
"memory",1,3,"prediction",6232.3,0.050439
"memory",1,3,"prediction",6303,0.050352
"memory",1,3,"prediction",6373.7,0.050266
"memory",1,3,"prediction",6444.4,0.050182
"memory",1,3,"prediction",6515.2,0.050098
"memory",1,3,"prediction",6585.9,0.050016
"memory",1,3,"prediction",6656.6,0.049934
"memory",1,3,"prediction",6727.3,0.049854
"memory",1,3,"prediction",6798,0.049774
"memory",1,3,"prediction",6868.7,0.049695
"memory",1,3,"prediction",6939.4,0.049618
"memory",1,3,"prediction",7010.1,0.049541
"memory",1,3,"prediction",7080.8,0.049465
"memory",1,3,"prediction",7151.5,0.04939
"memory",1,3,"prediction",7222.2,0.049316
"memory",1,3,"prediction",7292.9,0.049243
"memory",1,3,"prediction",7363.6,0.049171
"memory",1,3,"prediction",7434.3,0.049099
"memory",1,3,"prediction",7505.1,0.049028
"memory",1,3,"prediction",7575.8,0.048958
"memory",1,3,"prediction",7646.5,0.048889
"memory",1,3,"prediction",7717.2,0.04882
"memory",1,3,"prediction",7787.9,0.048752
"memory",1,3,"prediction",7858.6,0.048685
"memory",1,3,"prediction",7929.3,0.048619
"memory",1,3,"prediction",8000,0.048553
"memory",1,1,"simulation",1000,0
"memory",1,1,"simulation",3000,0
"memory",1,1,"simulation",5000,0
"memory",1,1,"simulation",7000,0
"memory",1,1,"simulation",9000,0
"memory",1,2,"simulation",961,0.099595
"memory",1,2,"simulation",2916,0.095692
"memory",1,2,"simulation",4900,0.09292
"memory",1,2,"simulation",6889,0.091444
"memory",1,2,"simulation",8836,0.091129
"memory",1,3,"simulation",1000,0.028839
"memory",1,3,"simulation",2744,0.025366
"memory",1,3,"simulation",4913,0.023955
"memory",1,3,"simulation",6859,0.022448
"memory",1,3,"simulation",8000,0.022147
"default10e5",0,1,"prediction",1000,0.29798
"default10e5",0,1,"prediction",1090.9,0.29798
"default10e5",0,1,"prediction",1181.8,0.29798
"default10e5",0,1,"prediction",1272.7,0.29798
"default10e5",0,1,"prediction",1363.6,0.29798
"default10e5",0,1,"prediction",1454.5,0.29798
"default10e5",0,1,"prediction",1545.5,0.29798
"default10e5",0,1,"prediction",1636.4,0.29798
"default10e5",0,1,"prediction",1727.3,0.29798
"default10e5",0,1,"prediction",1818.2,0.29798
"default10e5",0,1,"prediction",1909.1,0.29798
"default10e5",0,1,"prediction",2000,0.29798
"default10e5",0,1,"prediction",2090.9,0.29798
"default10e5",0,1,"prediction",2181.8,0.29798
"default10e5",0,1,"prediction",2272.7,0.29798
"default10e5",0,1,"prediction",2363.6,0.29798
"default10e5",0,1,"prediction",2454.5,0.29798
"default10e5",0,1,"prediction",2545.5,0.29798
"default10e5",0,1,"prediction",2636.4,0.29798
"default10e5",0,1,"prediction",2727.3,0.29798
"default10e5",0,1,"prediction",2818.2,0.29798
"default10e5",0,1,"prediction",2909.1,0.29798
"default10e5",0,1,"prediction",3000,0.29798
"default10e5",0,1,"prediction",3090.9,0.29798
"default10e5",0,1,"prediction",3181.8,0.29798
"default10e5",0,1,"prediction",3272.7,0.29798
"default10e5",0,1,"prediction",3363.6,0.29798
"default10e5",0,1,"prediction",3454.5,0.29798
"default10e5",0,1,"prediction",3545.5,0.29798
"default10e5",0,1,"prediction",3636.4,0.29798
"default10e5",0,1,"prediction",3727.3,0.29798
"default10e5",0,1,"prediction",3818.2,0.29798
"default10e5",0,1,"prediction",3909.1,0.29798
"default10e5",0,1,"prediction",4000,0.29798
"default10e5",0,1,"prediction",4090.9,0.29798
"default10e5",0,1,"prediction",4181.8,0.29798
"default10e5",0,1,"prediction",4272.7,0.29798
"default10e5",0,1,"prediction",4363.6,0.29798
"default10e5",0,1,"prediction",4454.5,0.29798
"default10e5",0,1,"prediction",4545.5,0.29798
"default10e5",0,1,"prediction",4636.4,0.29798
"default10e5",0,1,"prediction",4727.3,0.29798
"default10e5",0,1,"prediction",4818.2,0.29798
"default10e5",0,1,"prediction",4909.1,0.29798
"default10e5",0,1,"prediction",5000,0.29798
"default10e5",0,1,"prediction",5090.9,0.29798
"default10e5",0,1,"prediction",5181.8,0.29798
"default10e5",0,1,"prediction",5272.7,0.29798
"default10e5",0,1,"prediction",5363.6,0.29798
"default10e5",0,1,"prediction",5454.5,0.29798
"default10e5",0,1,"prediction",5545.5,0.29798
"default10e5",0,1,"prediction",5636.4,0.29798
"default10e5",0,1,"prediction",5727.3,0.29798
"default10e5",0,1,"prediction",5818.2,0.29798
"default10e5",0,1,"prediction",5909.1,0.29798
"default10e5",0,1,"prediction",6000,0.29798
"default10e5",0,1,"prediction",6090.9,0.29798
"default10e5",0,1,"prediction",6181.8,0.29798
"default10e5",0,1,"prediction",6272.7,0.29798
"default10e5",0,1,"prediction",6363.6,0.29798
"default10e5",0,1,"prediction",6454.5,0.29798
"default10e5",0,1,"prediction",6545.5,0.29798
"default10e5",0,1,"prediction",6636.4,0.29798
"default10e5",0,1,"prediction",6727.3,0.29798
"default10e5",0,1,"prediction",6818.2,0.29798
"default10e5",0,1,"prediction",6909.1,0.29798
"default10e5",0,1,"prediction",7000,0.29798
"default10e5",0,1,"prediction",7090.9,0.29798
"default10e5",0,1,"prediction",7181.8,0.29798
"default10e5",0,1,"prediction",7272.7,0.29798
"default10e5",0,1,"prediction",7363.6,0.29798
"default10e5",0,1,"prediction",7454.5,0.29798
"default10e5",0,1,"prediction",7545.5,0.29798
"default10e5",0,1,"prediction",7636.4,0.29798
"default10e5",0,1,"prediction",7727.3,0.29798
"default10e5",0,1,"prediction",7818.2,0.29798
"default10e5",0,1,"prediction",7909.1,0.29798
"default10e5",0,1,"prediction",8000,0.29798
"default10e5",0,1,"prediction",8090.9,0.29798
"default10e5",0,1,"prediction",8181.8,0.29798
"default10e5",0,1,"prediction",8272.7,0.29798
"default10e5",0,1,"prediction",8363.6,0.29798
"default10e5",0,1,"prediction",8454.5,0.29798
"default10e5",0,1,"prediction",8545.5,0.29798
"default10e5",0,1,"prediction",8636.4,0.29798
"default10e5",0,1,"prediction",8727.3,0.29798
"default10e5",0,1,"prediction",8818.2,0.29798
"default10e5",0,1,"prediction",8909.1,0.29798
"default10e5",0,1,"prediction",9000,0.29798
"default10e5",0,1,"prediction",9090.9,0.29798
"default10e5",0,1,"prediction",9181.8,0.29798
"default10e5",0,1,"prediction",9272.7,0.29798
"default10e5",0,1,"prediction",9363.6,0.29798
"default10e5",0,1,"prediction",9454.5,0.29798
"default10e5",0,1,"prediction",9545.5,0.29798
"default10e5",0,1,"prediction",9636.4,0.29798
"default10e5",0,1,"prediction",9727.3,0.29798
"default10e5",0,1,"prediction",9818.2,0.29798
"default10e5",0,1,"prediction",9909.1,0.29798
"default10e5",0,1,"prediction",10000,0.29798
"default10e5",0,2,"prediction",961,0.17562
"default10e5",0,2,"prediction",1052.3,0.17453
"default10e5",0,2,"prediction",1143.6,0.17354
"default10e5",0,2,"prediction",1234.9,0.17264
"default10e5",0,2,"prediction",1326.2,0.17182
"default10e5",0,2,"prediction",1417.5,0.17106
"default10e5",0,2,"prediction",1508.8,0.17035
"default10e5",0,2,"prediction",1600.1,0.16969
"default10e5",0,2,"prediction",1691.4,0.16907
"default10e5",0,2,"prediction",1782.7,0.16849
"default10e5",0,2,"prediction",1874,0.16794
"default10e5",0,2,"prediction",1965.3,0.16742
"default10e5",0,2,"prediction",2056.6,0.16693
"default10e5",0,2,"prediction",2147.9,0.16646
"default10e5",0,2,"prediction",2239.2,0.16602
"default10e5",0,2,"prediction",2330.5,0.16559
"default10e5",0,2,"prediction",2421.8,0.16519
"default10e5",0,2,"prediction",2513.2,0.1648
"default10e5",0,2,"prediction",2604.5,0.16443
"default10e5",0,2,"prediction",2695.8,0.16407
"default10e5",0,2,"prediction",2787.1,0.16372
"default10e5",0,2,"prediction",2878.4,0.16339
"default10e5",0,2,"prediction",2969.7,0.16307
"default10e5",0,2,"prediction",3061,0.16276
"default10e5",0,2,"prediction",3152.3,0.16247
"default10e5",0,2,"prediction",3243.6,0.16218
"default10e5",0,2,"prediction",3334.9,0.1619
"default10e5",0,2,"prediction",3426.2,0.16163
"default10e5",0,2,"prediction",3517.5,0.16136
"default10e5",0,2,"prediction",3608.8,0.16111
"default10e5",0,2,"prediction",3700.1,0.16086
"default10e5",0,2,"prediction",3791.4,0.16062
"default10e5",0,2,"prediction",3882.7,0.16039
"default10e5",0,2,"prediction",3974,0.16016
"default10e5",0,2,"prediction",4065.3,0.15993
"default10e5",0,2,"prediction",4156.6,0.15972
"default10e5",0,2,"prediction",4247.9,0.15951
"default10e5",0,2,"prediction",4339.2,0.1593
"default10e5",0,2,"prediction",4430.5,0.1591
"default10e5",0,2,"prediction",4521.8,0.1589
"default10e5",0,2,"prediction",4613.1,0.15871
"default10e5",0,2,"prediction",4704.4,0.15852
"default10e5",0,2,"prediction",4795.7,0.15834
"default10e5",0,2,"prediction",4887,0.15816
"default10e5",0,2,"prediction",4978.3,0.15798
"default10e5",0,2,"prediction",5069.6,0.15781
"default10e5",0,2,"prediction",5160.9,0.15764
"default10e5",0,2,"prediction",5252.2,0.15747
"default10e5",0,2,"prediction",5343.5,0.15731
"default10e5",0,2,"prediction",5434.8,0.15715
"default10e5",0,2,"prediction",5526.2,0.157
"default10e5",0,2,"prediction",5617.5,0.15684
"default10e5",0,2,"prediction",5708.8,0.15669
"default10e5",0,2,"prediction",5800.1,0.15655
"default10e5",0,2,"prediction",5891.4,0.1564
"default10e5",0,2,"prediction",5982.7,0.15626
"default10e5",0,2,"prediction",6074,0.15612
"default10e5",0,2,"prediction",6165.3,0.15598
"default10e5",0,2,"prediction",6256.6,0.15584
"default10e5",0,2,"prediction",6347.9,0.15571
"default10e5",0,2,"prediction",6439.2,0.15558
"default10e5",0,2,"prediction",6530.5,0.15545
"default10e5",0,2,"prediction",6621.8,0.15532
"default10e5",0,2,"prediction",6713.1,0.1552
"default10e5",0,2,"prediction",6804.4,0.15508
"default10e5",0,2,"prediction",6895.7,0.15495
"default10e5",0,2,"prediction",6987,0.15484
"default10e5",0,2,"prediction",7078.3,0.15472
"default10e5",0,2,"prediction",7169.6,0.1546
"default10e5",0,2,"prediction",7260.9,0.15449
"default10e5",0,2,"prediction",7352.2,0.15437
"default10e5",0,2,"prediction",7443.5,0.15426
"default10e5",0,2,"prediction",7534.8,0.15415
"default10e5",0,2,"prediction",7626.1,0.15405
"default10e5",0,2,"prediction",7717.4,0.15394
"default10e5",0,2,"prediction",7808.7,0.15383
"default10e5",0,2,"prediction",7900,0.15373
"default10e5",0,2,"prediction",7991.3,0.15363
"default10e5",0,2,"prediction",8082.6,0.15353
"default10e5",0,2,"prediction",8173.9,0.15343
"default10e5",0,2,"prediction",8265.2,0.15333
"default10e5",0,2,"prediction",8356.5,0.15323
"default10e5",0,2,"prediction",8447.8,0.15314
"default10e5",0,2,"prediction",8539.2,0.15304
"default10e5",0,2,"prediction",8630.5,0.15295
"default10e5",0,2,"prediction",8721.8,0.15285
"default10e5",0,2,"prediction",8813.1,0.15276
"default10e5",0,2,"prediction",8904.4,0.15267
"default10e5",0,2,"prediction",8995.7,0.15258
"default10e5",0,2,"prediction",9087,0.15249
"default10e5",0,2,"prediction",9178.3,0.15241
"default10e5",0,2,"prediction",9269.6,0.15232
"default10e5",0,2,"prediction",9360.9,0.15223
"default10e5",0,2,"prediction",9452.2,0.15215
"default10e5",0,2,"prediction",9543.5,0.15207
"default10e5",0,2,"prediction",9634.8,0.15198
"default10e5",0,2,"prediction",9726.1,0.1519
"default10e5",0,2,"prediction",9817.4,0.15182
"default10e5",0,2,"prediction",9908.7,0.15174
"default10e5",0,2,"prediction",10000,0.15166
"default10e5",0,3,"prediction",1000,0.066986
"default10e5",0,3,"prediction",1083.4,0.066144
"default10e5",0,3,"prediction",1166.9,0.065375
"default10e5",0,3,"prediction",1250.3,0.064668
"default10e5",0,3,"prediction",1333.8,0.064016
"default10e5",0,3,"prediction",1417.2,0.063409
"default10e5",0,3,"prediction",1500.7,0.062844
"default10e5",0,3,"prediction",1584.1,0.062314
"default10e5",0,3,"prediction",1667.6,0.061817
"default10e5",0,3,"prediction",1751,0.061348
"default10e5",0,3,"prediction",1834.4,0.060904
"default10e5",0,3,"prediction",1917.9,0.060484
"default10e5",0,3,"prediction",2001.3,0.060084
"default10e5",0,3,"prediction",2084.8,0.059704
"default10e5",0,3,"prediction",2168.2,0.059341
"default10e5",0,3,"prediction",2251.7,0.058994
"default10e5",0,3,"prediction",2335.1,0.058662
"default10e5",0,3,"prediction",2418.6,0.058344
"default10e5",0,3,"prediction",2502,0.058038
"default10e5",0,3,"prediction",2585.4,0.057744
"default10e5",0,3,"prediction",2668.9,0.057461
"default10e5",0,3,"prediction",2752.3,0.057188
"default10e5",0,3,"prediction",2835.8,0.056925
"default10e5",0,3,"prediction",2919.2,0.05667
"default10e5",0,3,"prediction",3002.7,0.056424
"default10e5",0,3,"prediction",3086.1,0.056186
"default10e5",0,3,"prediction",3169.6,0.055955
"default10e5",0,3,"prediction",3253,0.055731
"default10e5",0,3,"prediction",3336.4,0.055514
"default10e5",0,3,"prediction",3419.9,0.055303
"default10e5",0,3,"prediction",3503.3,0.055098
"default10e5",0,3,"prediction",3586.8,0.054899
"default10e5",0,3,"prediction",3670.2,0.054705
"default10e5",0,3,"prediction",3753.7,0.054516
"default10e5",0,3,"prediction",3837.1,0.054332
"default10e5",0,3,"prediction",3920.6,0.054153
"default10e5",0,3,"prediction",4004,0.053977
"default10e5",0,3,"prediction",4087.4,0.053807
"default10e5",0,3,"prediction",4170.9,0.05364
"default10e5",0,3,"prediction",4254.3,0.053477
"default10e5",0,3,"prediction",4337.8,0.053318
"default10e5",0,3,"prediction",4421.2,0.053162
"default10e5",0,3,"prediction",4504.7,0.05301
"default10e5",0,3,"prediction",4588.1,0.052861
"default10e5",0,3,"prediction",4671.6,0.052715
"default10e5",0,3,"prediction",4755,0.052572
"default10e5",0,3,"prediction",4838.4,0.052432
"default10e5",0,3,"prediction",4921.9,0.052294
"default10e5",0,3,"prediction",5005.3,0.05216
"default10e5",0,3,"prediction",5088.8,0.052028
"default10e5",0,3,"prediction",5172.2,0.051898
"default10e5",0,3,"prediction",5255.7,0.051771
"default10e5",0,3,"prediction",5339.1,0.051647
"default10e5",0,3,"prediction",5422.6,0.051524
"default10e5",0,3,"prediction",5506,0.051404
"default10e5",0,3,"prediction",5589.4,0.051286
"default10e5",0,3,"prediction",5672.9,0.05117
"default10e5",0,3,"prediction",5756.3,0.051055
"default10e5",0,3,"prediction",5839.8,0.050943
"default10e5",0,3,"prediction",5923.2,0.050833
"default10e5",0,3,"prediction",6006.7,0.050724
"default10e5",0,3,"prediction",6090.1,0.050617
"default10e5",0,3,"prediction",6173.6,0.050512
"default10e5",0,3,"prediction",6257,0.050409
"default10e5",0,3,"prediction",6340.4,0.050307
"default10e5",0,3,"prediction",6423.9,0.050206
"default10e5",0,3,"prediction",6507.3,0.050107
"default10e5",0,3,"prediction",6590.8,0.05001
"default10e5",0,3,"prediction",6674.2,0.049914
"default10e5",0,3,"prediction",6757.7,0.049819
"default10e5",0,3,"prediction",6841.1,0.049726
"default10e5",0,3,"prediction",6924.6,0.049634
"default10e5",0,3,"prediction",7008,0.049543
"default10e5",0,3,"prediction",7091.4,0.049454
"default10e5",0,3,"prediction",7174.9,0.049366
"default10e5",0,3,"prediction",7258.3,0.049279
"default10e5",0,3,"prediction",7341.8,0.049193
"default10e5",0,3,"prediction",7425.2,0.049108
"default10e5",0,3,"prediction",7508.7,0.049024
"default10e5",0,3,"prediction",7592.1,0.048942
"default10e5",0,3,"prediction",7675.6,0.04886
"default10e5",0,3,"prediction",7759,0.04878
"default10e5",0,3,"prediction",7842.4,0.0487
"default10e5",0,3,"prediction",7925.9,0.048622
"default10e5",0,3,"prediction",8009.3,0.048544
"default10e5",0,3,"prediction",8092.8,0.048468
"default10e5",0,3,"prediction",8176.2,0.048392
"default10e5",0,3,"prediction",8259.7,0.048317
"default10e5",0,3,"prediction",8343.1,0.048243
"default10e5",0,3,"prediction",8426.6,0.04817
"default10e5",0,3,"prediction",8510,0.048098
"default10e5",0,3,"prediction",8593.4,0.048027
"default10e5",0,3,"prediction",8676.9,0.047956
"default10e5",0,3,"prediction",8760.3,0.047886
"default10e5",0,3,"prediction",8843.8,0.047817
"default10e5",0,3,"prediction",8927.2,0.047749
"default10e5",0,3,"prediction",9010.7,0.047681
"default10e5",0,3,"prediction",9094.1,0.047614
"default10e5",0,3,"prediction",9177.6,0.047548
"default10e5",0,3,"prediction",9261,0.047483
"default10e5",0,1,"simulation",1000,0.29588
"default10e5",0,1,"simulation",2000,0.29734
"default10e5",0,1,"simulation",3000,0.29731
"default10e5",0,1,"simulation",4000,0.30153
"default10e5",0,1,"simulation",5000,0.30228
"default10e5",0,1,"simulation",6000,0.29843
"default10e5",0,1,"simulation",7000,0.29692
"default10e5",0,1,"simulation",8000,0.29957
"default10e5",0,1,"simulation",9000,0.29755
"default10e5",0,1,"simulation",10000,0.29846
"default10e5",0,2,"simulation",961,0.12039
"default10e5",0,2,"simulation",1936,0.11544
"default10e5",0,2,"simulation",2916,0.11372
"default10e5",0,2,"simulation",3969,0.11256
"default10e5",0,2,"simulation",4900,0.11211
"default10e5",0,2,"simulation",5929,0.11161
"default10e5",0,2,"simulation",6889,0.10978
"default10e5",0,2,"simulation",7921,0.10812
"default10e5",0,2,"simulation",8836,0.10908
"default10e5",0,2,"simulation",10000,0.10857
"default10e5",0,3,"simulation",1000,0.042441
"default10e5",0,3,"simulation",1728,0.039554
"default10e5",0,3,"simulation",2744,0.03713
"default10e5",0,3,"simulation",3375,0.03591
"default10e5",0,3,"simulation",4913,0.034284
"default10e5",0,3,"simulation",5832,0.033724
"default10e5",0,3,"simulation",6859,0.032737
"default10e5",0,3,"simulation",8000,0.031773
"default10e5",0,3,"simulation",9261,0.031578
"percolation",0.05,1,"simulation",1000,0.29782
"percolation",0.05,1,"simulation",3000,0.29462
"percolation",0.05,1,"simulation",5000,0.29963
"percolation",0.05,1,"simulation",7000,0.29591
"percolation",0.05,1,"simulation",9000,0.29699
"percolation",0.1,1,"simulation",1000,0.29704
"percolation",0.1,1,"simulation",3000,0.29469
"percolation",0.1,1,"simulation",5000,0.29738
"percolation",0.1,1,"simulation",7000,0.29819
"percolation",0.1,1,"simulation",9000,0.2999
"percolation",0.25,1,"simulation",1000,0.3032
"percolation",0.25,1,"simulation",3000,0.29704
"percolation",0.25,1,"simulation",5000,0.29638
"percolation",0.25,1,"simulation",7000,0.30064
"percolation",0.25,1,"simulation",9000,0.30058
"percolation",0.5,1,"simulation",1000,0.30392
"percolation",0.5,1,"simulation",3000,0.29852
"percolation",0.5,1,"simulation",5000,0.30038
"percolation",0.5,1,"simulation",7000,0.29924
"percolation",0.5,1,"simulation",9000,0.29575
"percolation",0.05,2,"simulation",961,0.12076
"percolation",0.05,2,"simulation",2916,0.11433
"percolation",0.05,2,"simulation",4900,0.11056
"percolation",0.05,2,"simulation",6889,0.1099
"percolation",0.05,2,"simulation",8836,0.10879
"percolation",0.1,2,"simulation",961,0.11952
"percolation",0.1,2,"simulation",2916,0.1151
"percolation",0.1,2,"simulation",4900,0.1104
"percolation",0.1,2,"simulation",6889,0.11076
"percolation",0.1,2,"simulation",8836,0.1081
"percolation",0.25,2,"simulation",961,0.12134
"percolation",0.25,2,"simulation",2916,0.11636
"percolation",0.25,2,"simulation",4900,0.11085
"percolation",0.25,2,"simulation",6889,0.10975
"percolation",0.25,2,"simulation",8836,0.11022
"percolation",0.5,2,"simulation",961,0.12585
"percolation",0.5,2,"simulation",2916,0.11672
"percolation",0.5,2,"simulation",4900,0.11383
"percolation",0.5,2,"simulation",6889,0.11216
"percolation",0.5,2,"simulation",8836,0.11228
"percolation",0.05,3,"simulation",1000,0.043686
"percolation",0.05,3,"simulation",2744,0.038226
"percolation",0.05,3,"simulation",4913,0.035395
"percolation",0.05,3,"simulation",6859,0.033579
"percolation",0.05,3,"simulation",8000,0.03274
"percolation",0.1,3,"simulation",1000,0.04458
"percolation",0.1,3,"simulation",2744,0.038414
"percolation",0.1,3,"simulation",4913,0.036087
"percolation",0.1,3,"simulation",6859,0.03425
"percolation",0.1,3,"simulation",8000,0.033413
"percolation",0.25,3,"simulation",1000,0.048468
"percolation",0.25,3,"simulation",2744,0.041682
"percolation",0.25,3,"simulation",4913,0.038518
"percolation",0.25,3,"simulation",6859,0.036402
"percolation",0.25,3,"simulation",8000,0.036326
"percolation",0.5,3,"simulation",1000,0.058851
"percolation",0.5,3,"simulation",2744,0.04995
"percolation",0.5,3,"simulation",4913,0.045567
"percolation",0.5,3,"simulation",6859,0.043162
"percolation",0.5,3,"simulation",8000,0.042771
"percolation",0.05,1,"prediction",1000,0.29798
"percolation",0.05,1,"prediction",1080.8,0.29798
"percolation",0.05,1,"prediction",1161.6,0.29798
"percolation",0.05,1,"prediction",1242.4,0.29798
"percolation",0.05,1,"prediction",1323.2,0.29798
"percolation",0.05,1,"prediction",1404,0.29798
